num_inference_steps,guidance_scale,seed,artist_style,prompt_word_count_correlation_like,num_items
75,8,10,movie: Jacobs-Ladder,-0.9999999999999999,5
75,8,10,movie: Jaws-2,-0.33942211665106536,5
75,8,10,movie: Joker,1.0,5
75,8,10,movie: Jurassic-Park,0.2773500981126146,5
75,8,10,movie: Kill-Bill,-0.1889822365046136,5
75,8,10,movie: Kingdom-The,-1.0,5
75,8,10,movie: Kundun,-0.996615895540124,5
75,8,10,movie: LA-Confidential,-0.9999999999999999,5
75,8,10,movie: Lake-Placid,1.0,5
75,8,10,movie: Legend-of-Darkness,0.6933752452815366,5
75,8,10,movie: Leon,-1.0,5
75,8,10,movie: Life,-1.0,5
75,8,10,movie: Life-of-David-Gale-The,-0.4435327625727437,5
75,8,10,movie: Light-Sleeper,1.0,5
75,8,10,movie: Lord-of-the-Rings-The-Two-Towers,-0.9999999999999999,5
75,8,10,movie: Man-On-Fire,0.9970501410659874,5
75,8,10,movie: Manhattan-Murder-Mystery,0.9999999999999999,5
75,8,10,movie: Mechanic-The,-1.37354477598826e-17,5
75,8,10,movie: Men-Who-Stare-at-Goats-The,-0.9999999999999999,5
75,8,10,movie: Miami-Vice,-1.0,5
75,8,10,movie: Mission-to-Mars,0.9999999999999999,5
75,8,10,movie: Moon,1.0,5
75,8,10,movie: Mute-Witness,0.9999999999999999,5
75,8,10,movie: Next,-0.9853292781642932,5
75,8,10,movie: Next-Friday,-0.9406341620035445,5
75,8,10,movie: Nick-of-Time,1.0,5
75,8,10,movie: Nightmare-on-Elm-Street-The-Final-Chapter,-0.8827087275764403,5
75,8,10,movie: Nurse-Betty,-1.0,5
75,8,10,movie: Out-of-Sight,-0.9999999999999999,5
75,8,10,movie: Panic-Room,0.3934447376823168,5
75,8,10,movie: Pariah,0.9660671251336518,5
75,8,10,movie: Passengers,-1.7888024989614548e-17,5
75,8,10,movie: Pet-Sematary,1.0,5
75,8,10,movie: Pet-Sematary-II,0.9999999999999999,5
75,8,10,movie: Philomena,1.0,5
75,8,10,movie: Pi,0.9999999999999999,5
75,8,10,movie: Pianist-The,-1.0,5
75,8,10,movie: Place-Beyond-the-Pine-The,1.0,5
75,8,10,movie: Point-Break,1.0,5
75,8,10,movie: Power-of-One-The,0.9999999999999999,5
75,8,10,movie: Pretty-Woman,-0.9999999999999999,5
75,8,10,movie: Prometheus,-0.9285714285714286,5
75,8,10,movie: Relic-The,1.0,5
75,8,10,movie: Replacements-The,-0.7634873860455674,5
75,8,10,movie: Rise-of-the-Planet-of-the-Apes,0.9999999999999999,5
75,8,10,movie: Salt-of-the-Earth,-1.0,5
75,8,10,movie: Schindlers-List,-1.0,5
75,8,10,movie: Sherlock-Holmes,-0.8308185851328131,5
75,8,10,movie: Social-Network-The,-0.3812464258315117,5
75,8,10,movie: South-Park,1.0,5
75,8,10,movie: Spider-Man,1.0,5
75,8,10,movie: Star-Wars-Return-of-the-Jedi,-0.7892030437536438,5
75,8,10,movie: Starman,-0.9999999999999999,5
75,8,10,movie: Straight-Outta-Compton,0.9999999999999999,5
75,8,10,movie: Sweet-Smell-of-Success,-0.9999999999999999,5
75,8,10,movie: TRON-Legacy,-0.9999999999999999,5
75,8,10,movie: Terminator,0.0,5
75,8,10,movie: Terminator-2,0.6546536707079771,5
75,8,10,movie: Three-Kings,0.5586608191273356,5
75,8,10,movie: Tin-Cup,1.0,5
75,8,10,movie: Titan,0.9999999999999999,5
75,8,10,movie: Tomorrow-Never-Die,-0.3273268353539886,5
75,8,10,movie: Top-Gun,-1.0,5
75,8,10,movie: Total-Recall,-1.0,5
75,8,10,movie: Traffic,1.0,5
75,8,10,movie: Trainspotting,-0.38124642583151164,5
75,8,10,movie: True-Lies,-1.0,5
75,8,10,movie: Truman-Show-The,0.7237886427837431,5
75,8,10,movie: Trumbo,-0.9999999999999999,5
75,8,10,movie: Two-Popes-The,-0.9999999999999999,5
75,8,10,movie: Unforgiven,1.0,5
75,8,10,movie: Unknown,0.9999999999999999,5
75,8,10,movie: White-Christmas,1.0,5
75,8,10,movie: White-Jazz,-1.0,5
75,8,10,movie: Who-Framed-Roger-Rabbit,-0.06401843996644799,5
75,8,10,movie: Wild-Things,0.9999999999999998,5
75,8,10,movie: Youth-in-Revolt,-1.0,5
75,8,10,shepard_fairey,-0.09475808959233252,5
75,8,11,franck_slama,-0.23057110188445432,5
75,8,11,jackson_pollock,-0.09752936146274617,5
75,8,11,juan_gris,0.060579577813653716,5
75,8,11,keith_haring,-0.4538291484502992,5
75,8,11,movie: 12-Years-a-Slave,0.16531163063339516,5
75,8,11,movie: 1492-Conquest-of-Paradise,1.0,5
75,8,11,movie: 15-Minutes,-1.0,5
75,8,11,movie: 2012,0.9999999999999999,5
75,8,11,movie: Abyss-The,-1.0,5
75,8,11,movie: Almost-Famous,1.0,5
75,8,11,movie: American-The,0.9999999999999999,5
75,8,11,movie: April-Fools-Day,0.028329634983503677,5
75,8,11,movie: Arsenic-and-Old-Lace,1.0,5
75,8,11,movie: Avengers-The,1.0,5
75,8,11,movie: Awakenings,1.0,5
75,8,11,movie: Battle-of-Shaker-Heights-The,1.0,5
75,8,11,movie: Battle-of-the-Sexes,-1.0,5
75,8,11,movie: Being-John-Malkovich,0.9999999999999999,5
75,8,11,movie: Black-Rain,-0.9999999999999999,5
75,8,11,movie: Blade-II,-1.0,5
75,8,11,movie: Blade-Runner,1.0,5
75,8,11,movie: Book-of-Eli-The,-1.0,5
75,8,11,movie: Brick,0.21667992196114957,5
75,8,11,movie: Bridges-of-Madison-County-The,-1.0,5
75,8,11,movie: Bringing-Out-the-Dead,1.0,5
75,8,11,movie: Cat-People,-0.5176020711880238,5
75,8,11,movie: Catch-Me-If-You-Can,-1.0,5
75,8,11,movie: Chaos,1.0,5
75,8,11,movie: Charade,1.0,5
75,8,11,movie: Charlies-Angels,-0.9999999999999999,5
75,8,11,movie: Cliffhanger,-0.9773555548504419,5
75,8,11,movie: Colette,1.0,5
75,8,11,movie: Colombiana,-0.9999999999999999,5
75,8,11,movie: Color-of-Night,1.0,5
75,8,11,movie: Crow-Salvation-The,-0.9999999999999999,5
75,8,11,movie: Dave,0.9999999999999999,5
75,8,11,movie: Deep-Cover,-0.9999999999999999,5
75,8,11,movie: Devil-in-a-Blue-Dress,-1.0,5
75,8,11,movie: Donnie-Darko,0.6758453353343743,5
75,8,11,movie: Drive,-0.9999999999999999,5
75,8,11,movie: Ed-Wood,0.9999999999999999,5
75,8,11,movie: Excalibur,-1.0,5
75,8,11,movie: Family-Man-The,1.0,5
75,8,11,movie: Fatal-Instinct,-0.04676097647914123,5
75,8,11,movie: Final-Destination,-0.33942211665106536,5
75,8,11,movie: First-Man,-1.0,5
75,8,11,movie: Florida-Project-The,0.9999999999999999,5
75,8,11,movie: Four-Rooms,-1.0,5
75,8,11,movie: Frozen,0.2968661253879898,5
75,8,11,movie: Gamer,-0.9999999999999999,5
75,8,11,movie: Ghostbusters-II,1.0,5
75,8,11,movie: Godzilla,-0.9999999999999999,5
75,8,11,movie: Gone-in-Sixty-Seconds,-1.0,5
75,8,11,movie: Gremlins-2,-1.0,5
75,8,11,movie: Hanna,0.2401922307076307,5
75,8,11,movie: Harold-and-Maude,1.0,5
75,8,11,movie: Hellraiser-Deader,-1.0,5
75,8,11,movie: Henry-Fool,-0.9999999999999999,5
75,8,11,movie: House-of-1000-Corpses,-1.0,5
75,8,11,movie: How-to-Train-Your-Dragon-2,1.0,5
75,8,11,movie: Hunger-Games-The,-1.0,5
75,8,11,movie: Indiana-Jones-and-the-Temple-of-Doom,-0.1763689053756646,5
75,8,11,movie: Insidious,1.0,5
75,8,11,movie: Interstellar,0.807183003750947,5
75,8,11,movie: Island-The,1.0,5
75,8,11,movie: Jeepers-Creepers-2,0.9999999999999999,5
75,8,11,movie: Jimmy-and-Judy,1.0,5
75,8,11,movie: Joe-Versus-the-Volcano,0.5,5
75,8,11,movie: John-Q,1.0,5
75,8,11,movie: Jurassic-Park-III,-0.5,5
75,8,11,movie: Kill-Bill,-1.0,5
75,8,11,movie: Killing-Zoe,-1.0,5
75,8,11,movie: Lady-Bird,-1.0,5
75,8,11,movie: Last-Samurai-The,1.0,5
75,8,11,movie: Law-Abiding-Citizen,0.9999999999999999,5
75,8,11,movie: Le-Diable-par-la-Queue,1.0,5
75,8,11,movie: Leisure-Seeker,1.0,5
75,8,11,movie: Lion,-1.0,5
75,8,11,movie: Lost-Boys-The,1.0,5
75,8,11,movie: Machine-Gun-Preacher,-0.960768922830523,5
75,8,11,movie: Man-Who-Knew-Too-Much-The,0.2773500981126146,5
75,8,11,movie: Man-on-the-Moon,0.9999999999999999,5
75,8,11,movie: Martha-Marcy-May-Marlene,0.9999999999999999,5
75,8,11,movie: Meet-Joe-Black,-1.0,5
75,8,11,movie: Midnight-Cowboy,0.5,5
75,8,11,movie: Mimic,1.0,5
75,8,11,movie: Mission-to-Mars,-0.9999999999999999,5
75,8,11,movie: Monkeybone,-1.0,5
75,8,11,movie: Moonrise-Kingdom,0.008616848278232246,5
75,8,11,movie: My-best-Friends-Wedding,0.9999999999999999,5
75,8,11,movie: Ni-vu-ni-connu,0.8660254037844387,5
75,8,11,movie: Nine,-0.9999999999999999,5
75,8,11,movie: Orgy-of-the-Dead,1.0,5
75,8,11,movie: Patriot-The,-1.0,5
75,8,11,movie: Peeping-Tom,0.8660254037844387,5
75,8,11,movie: Pet-Sematary,-1.0,5
75,8,11,movie: Plastic-Man-The,0.28640352260678453,5
75,8,11,movie: Possession,0.9999999999999999,5
75,8,11,movie: Postman-The,-1.0,5
75,8,11,movie: Prestige-The,0.5852057359806526,5
75,8,11,movie: Psycho,0.39931383022889794,5
75,8,11,movie: Raiders-of-the-Lost-Ark,-1.0,5
75,8,11,movie: Road-The,-1.0,5
75,8,11,movie: Runaway-Bride,-0.7838506227898454,5
75,8,11,movie: Rush-Hour,-0.9999999999999999,5
75,8,11,movie: S-Darko,0.9999999999999999,5
75,8,11,movie: Se7en,-0.8910421112136306,5
75,8,11,movie: Seven,-1.0,5
75,8,11,movie: Signs,0.7559289460184545,5
75,8,11,movie: Silence-of-the-Lambs,1.0,5
75,8,11,movie: Sleepy-Hollow,-0.4565841164282795,5
75,8,11,movie: Slither,0.9999999999999999,5
75,8,11,movie: Smokey-and-the-Bandit,-1.0,5
75,8,11,movie: Soldier,-1.0,5
75,8,11,movie: Star-Wars-The-Force-Awakens,0.7866661827506708,5
75,8,11,movie: Starman,0.8079621855688685,5
75,8,11,movie: Strangers-on-a-Train,-1.0,5
75,8,11,movie: Sugar,0.9999999999999999,5
75,8,11,movie: Sweet-Hereafter-The,-1.0,5
75,8,11,movie: Sweet-Smell-of-Success,0.9999999999999999,5
75,8,11,movie: Ted,-0.9927777575601617,5
75,8,11,movie: The-Battle-of-Algiers,-0.9999999999999999,5
75,8,11,movie: The-Irishman,1.0,5
75,8,11,movie: Thor-Ragnarok,-0.9999999999999999,5
75,8,11,movie: Tombstone,0.9999999999999999,5
75,8,11,movie: Top-Gun,0.9707253433941511,5
75,8,11,movie: True-Lies,1.0,5
75,8,11,movie: Twin-Peaks,-0.9999999999999999,5
75,8,11,movie: Un-Singe-en-Hiver,1.0,5
75,8,11,movie: Unforgiven,-0.9803156180632391,5
75,8,11,movie: Vertigo,-0.9971764649527378,5
75,8,11,movie: While-She-Was-Out,-0.9999999999999999,5
75,8,11,movie: Whistleblower-The,0.3553862353825431,5
75,8,11,movie: White-Tiger-The,-0.9999999999999999,5
75,8,11,movie: Who-Framed-Roger-Rabbit,-0.9999999999999999,5
75,8,11,movie: Wind-Chill,-1.0,5
75,8,11,movie: Witness,-0.9999999999999999,5
75,8,11,movie: Woman-in-Gold,-0.9999999999999999,5
75,8,11,movie: Woodsman-The,-1.0,5
75,8,11,movie: World-is-not-Enough-The,0.7145752309013802,5
75,8,11,shepard_fairey,-0.013617336714231506,5
75,8,12,franck_slama,0.3369899579507625,5
75,8,12,jackson_pollock,0.1188757718802054,5
75,8,12,juan_gris,-0.24862782087860671,5
75,8,12,keith_haring,-0.7431269578227583,5
75,8,12,movie: 12-Years-a-Slave,0.8805643221216298,5
75,8,12,movie: 2012,-0.8219949365267865,5
75,8,12,movie: 3-Kings,-0.9999999999999999,5
75,8,12,movie: Above-the-Law,1.0,5
75,8,12,movie: Ali,1.0,5
75,8,12,movie: Alien-Nation,1.0,5
75,8,12,movie: Alien-vs-Predator,-0.9365989569224608,5
75,8,12,movie: Aliens,0.9999999999999999,5
75,8,12,movie: Angel-Eyes,-0.917662935482247,5
75,8,12,movie: Angels-Demons,-0.8485552916276631,5
75,8,12,movie: Antz,1.0,5
75,8,12,movie: Apollo-13,-0.9999999999999999,5
75,8,12,movie: Avengers-Endgame,-0.9999999999999999,5
75,8,12,movie: Avengers-The,0.9999999999999999,5
75,8,12,movie: Ballad-of-Buster-Scruggs-The,-1.0,5
75,8,12,movie: Basquiat,-1.0,5
75,8,12,movie: Bean,-1.0,5
75,8,12,movie: Beloved,-0.8461538461538461,5
75,8,12,movie: Birdman,-0.5712691722909036,5
75,8,12,movie: Black-Dahlia-The,1.0,5
75,8,12,movie: Butterfly-Effect-The,1.0,5
75,8,12,movie: Cell-The,0.9999999999999999,5
75,8,12,movie: Charade,1.0,5
75,8,12,movie: Coraline,-0.9999999999999999,5
75,8,12,movie: Croupier,0.10721125348377948,5
75,8,12,movie: Curious-Case-of-Benjamin-Button-The,0.9918697838003709,5
75,8,12,movie: Dances-with-Wolves,-0.9120081602652813,5
75,8,12,movie: Dark-City,-1.0,5
75,8,12,movie: Date-Night,-1.0,5
75,8,12,movie: Dave,1.0,5
75,8,12,movie: Day-of-the-Dead,0.9999999999999999,5
75,8,12,movie: Deep-Rising,1.0,5
75,8,12,movie: Disturbia,-1.0,5
75,8,12,movie: Eye-in-the-Sky,0.9999999999999999,5
75,8,12,movie: Fantastic-Mr-Fox,-1.0,5
75,8,12,movie: Fatal-Instinct,-1.0,5
75,8,12,movie: Foxcatcher,0.7205766921228921,5
75,8,12,movie: From-Here-to-Eternity,-0.9999999999999999,5
75,8,12,movie: Gandh,1.0,5
75,8,12,movie: Gang-Related,1.0,5
75,8,12,movie: Get-Carter,-0.2773500981126145,5
75,8,12,movie: Gladiator,-1.0,5
75,8,12,movie: Godfather,0.8402535680566443,5
75,8,12,movie: Godfather-Part-II,0.9032199547931385,5
75,8,12,movie: Gone-in-Sixty-Seconds,0.9999999999999999,5
75,8,12,movie: Grand-Budapest-Hotel-The,-0.9999999999999999,5
75,8,12,movie: Gravity,-1.0,5
75,8,12,movie: Green-Mile-The,0.9999999999999999,5
75,8,12,movie: Halloween-The-Curse-of-Michael-Myers,1.0,5
75,8,12,movie: Heat,-0.9999999999999999,5
75,8,12,movie: Henry-Fool,-0.9999999999999999,5
75,8,12,movie: Hitchcock,1.0,5
75,8,12,movie: Hurt-Locker-The,0.8029550685469661,5
75,8,12,movie: I-Still-Know-What-You-Did-Last-Summer,1.0,5
75,8,12,movie: It,-0.9176629354822468,5
75,8,12,movie: Jackie,1.0,5
75,8,12,movie: Jaws-2,-0.9672471299049061,5
75,8,12,movie: Jennifer-Eight,-0.2485424664179365,5
75,8,12,movie: Jerry-Maguire,0.9999999999999999,5
75,8,12,movie: Joker,1.0,5
75,8,12,movie: Jurassic-Park,1.0,5
75,8,12,movie: Kids,-1.0,5
75,8,12,movie: King-Kong,0.21677749238103003,5
75,8,12,movie: Kramer-versus-Krame,1.0,5
75,8,12,movie: LAvventura,-1.0,5
75,8,12,movie: Legend-of-Darkness,-0.9585034735911965,5
75,8,12,movie: Little-Athens,0.9999999999999999,5
75,8,12,movie: Logan,0.9999999999999999,5
75,8,12,movie: Long-Kiss-Goodnight-The,-1.0,5
75,8,12,movie: Looper,0.9559042387984865,5
75,8,12,movie: Lost-Boys-The,-1.0,5
75,8,12,movie: Made-for-Each-Other,-1.0,5
75,8,12,movie: Malcolm-X,0.11470786693528087,5
75,8,12,movie: Man-on-the-Moon,-0.9999999999999999,5
75,8,12,movie: Manhattan-Murder-Mystery,0.9819805060619656,5
75,8,12,movie: Marriage-Story,-0.9999999999999999,5
75,8,12,movie: Matchstick-Men,-0.4193139346887673,5
75,8,12,movie: Meet-Joe-Black,1.0,5
75,8,12,movie: Megamind,-1.0,5
75,8,12,movie: Men-in-Black,-0.5000000000000001,5
75,8,12,movie: Minority-Report,-0.9999999999999999,5
75,8,12,movie: Mirrors,-1.0,5
75,8,12,movie: Mission-Impossible-II,0.11547005383792516,5
75,8,12,movie: Monkeybone,1.0,5
75,8,12,movie: Mud,-0.9999999999999999,5
75,8,12,movie: Mudbound,1.0,5
75,8,12,movie: Nurse-Betty,1.0,5
75,8,12,movie: Orgy-of-the-Dead,1.0,5
75,8,12,movie: Pariah,0.9999999999999999,5
75,8,12,movie: Pirates-of-the-Caribbean,1.0,5
75,8,12,movie: Precious,0.9999999999999999,5
75,8,12,movie: Prophecy-The,-1.0,5
75,8,12,movie: Red-White-Black-and-Blue,-0.2601529511865082,5
75,8,12,movie: Resident-Evil,0.8714204019005981,5
75,8,12,movie: Revenant-The,-1.0,5
75,8,12,movie: Roma,1.0,5
75,8,12,movie: Runaway-Bride,-1.0,5
75,8,12,movie: Rush-Hour,0.9999999999999999,5
75,8,12,movie: Sandlot-Kids-The,0.960768922830523,5
75,8,12,movie: Shes-Out-of-My-League,0.7930394470805664,5
75,8,12,movie: Silver-Bullet,-0.7679881673845753,5
75,8,12,movie: Snow-White-and-the-Huntsman,-1.0,5
75,8,12,movie: Star-Wars-Episode-V-The-Empire-Strikes-Back,-0.2538365412834047,5
75,8,12,movie: Suspect-Zero,-0.9999999999999999,5
75,8,12,movie: Sweet-Hereafter-The,-0.8029550685469663,5
75,8,12,movie: Sweet-Smell-of-Success,-1.0,5
75,8,12,movie: Synecdoche-New-York,1.0,5
75,8,12,movie: Syriana,-0.9999999999999999,5
75,8,12,movie: TRON,-1.0,5
75,8,12,movie: TRON-Legacy,-0.4739266553027743,5
75,8,12,movie: The-Shawshank-Redemption,-0.9999999999999999,5
75,8,12,movie: Tomb-Raider,0.7129062309432054,5
75,8,12,movie: Tombstone,1.0,5
75,8,12,movie: Top-Gun,-0.9999999999999999,5
75,8,12,movie: Tower-Heist,-0.8508042882116651,5
75,8,12,movie: True-Lies,-1.0,5
75,8,12,movie: Twilight-New-Moon,1.0,5
75,8,12,movie: Twin-Peaks,-0.7559289460184544,5
75,8,12,movie: Two-Popes-The,-0.9999999999999999,5
75,8,12,movie: U-Turn,-1.0,5
75,8,12,movie: Un-Singe-en-Hiver,-0.9999999999999999,5
75,8,12,movie: We-Own-the-Night,1.0,5
75,8,12,movie: Who-Framed-Roger-Rabbit,0.9999999999999999,5
75,8,12,movie: Wild-Wild-West,1.0,5
75,8,12,movie: Willow,1.0,5
75,8,12,movie: Woman-in-Gold,-1.0,5
75,8,12,movie: World-is-not-Enough-The,1.0,5
75,8,12,movie: Wrestler-The,-1.0,5
75,8,12,movie: Zulu-Dawn,-0.39620290784653067,5
75,8,12,shepard_fairey,0.2591356211688365,5
75,8,13,franck_slama,0.07800553828781195,5
75,8,13,jackson_pollock,0.16639731288433146,5
75,8,13,juan_gris,-0.23445613403805282,5
75,8,13,keith_haring,-0.3543945057328662,5
75,8,13,movie: 12-Years-a-Slave,1.0,5
75,8,13,movie: 28-Days-Later,1.0,5
75,8,13,movie: Abyss-The,0.9999999999999999,5
75,8,13,movie: Anchorman,1.0,5
75,8,13,movie: Anonymous,-0.9999999999999999,5
75,8,13,movie: Antz,1.0,5
75,8,13,movie: Arac-Attack-(Released-as-Eight-Legged-Freaks),-0.9999999999999999,5
75,8,13,movie: Arcade,1.0,5
75,8,13,movie: Argo,0.656763027421923,5
75,8,13,movie: As-Good-As-It-Ge,-1.0,5
75,8,13,movie: Atomic-Submarine,-1.0,5
75,8,13,movie: Autumn-in-New-York,-0.9999999999999999,5
75,8,13,movie: Bad-Dreams,1.0,5
75,8,13,movie: Basic-Instinct,-1.0,5
75,8,13,movie: Batman,-1.0,5
75,8,13,movie: Beloved,1.0,5
75,8,13,movie: Big-White-The,0.892569603966722,5
75,8,13,movie: BlacKkKlansman,0.9999999999999999,5
75,8,13,movie: Black-Swan,-0.9999999999999999,5
75,8,13,movie: Body-Heat,0.0,5
75,8,13,movie: Bones,1.0,5
75,8,13,movie: Breaking-Away,-0.9999999999999999,5
75,8,13,movie: Brick,1.0,5
75,8,13,movie: Broadcast-News,-0.09578262852211515,5
75,8,13,movie: Butterfly-Effect-The,1.0,5
75,8,13,movie: Call-Me-By-Your-Name,1.0,5
75,8,13,movie: Cast-Away,1.0,5
75,8,13,movie: Cherry-Falls,-1.0,5
75,8,13,movie: Confessions-of-a-Dangerous-Mind,1.0,5
75,8,13,movie: Coraline,-0.9449111825230679,5
75,8,13,movie: Damned-United-The,-1.0,5
75,8,13,movie: Dances-with-Wolves,-1.0,5
75,8,13,movie: Dark-City,0.41543399213187726,5
75,8,13,movie: Dave,0.9999999999999999,5
75,8,13,movie: Day-of-the-Dead,-0.9999999999999999,5
75,8,13,movie: Deep-Rising,0.4999999999999999,5
75,8,13,movie: Deer-Hunter-The,0.4663213712685439,5
75,8,13,movie: Devil-Wears-Prada-The,-0.9999999999999999,5
75,8,13,movie: Dragonslayer,1.0,5
75,8,13,movie: Drive-Angry,0.9999999999999999,5
75,8,13,movie: Dry-White-Season-A,-1.0,5
75,8,13,movie: Elephant-Man-The,-0.9999999999999999,5
75,8,13,movie: Excalibur,0.9999999999999999,5
75,8,13,movie: Eye-in-the-Sky,-0.9332565252573828,5
75,8,13,movie: Face-Off,1.0,5
75,8,13,movie: Final-Destination,0.6342853307421684,5
75,8,13,movie: Final-Destination-2,0.5219225767740764,5
75,8,13,movie: First-Man,-0.6894526203353473,5
75,8,13,movie: First-They-Killed-My-Father,-1.0,5
75,8,13,movie: Florida-Project-The,-0.09578262852211517,5
75,8,13,movie: Freaked,0.7559289460184544,5
75,8,13,movie: Friday-the-13th-Part-VIII-Jason-Takes-Manhattan,-1.0,5
75,8,13,movie: Galaxy-Quest,-0.32732683535398854,5
75,8,13,movie: Gandh,0.9999999999999999,5
75,8,13,movie: Gandhi,1.0,5
75,8,13,movie: Gangs-of-New-York,-1.0,5
75,8,13,movie: Ghostbuste,-1.0,5
75,8,13,movie: Godfather,1.0,5
75,8,13,movie: Grand-Budapest-Hotel-The,1.0,5
75,8,13,movie: Grifters-The,1.0,5
75,8,13,movie: Grudge-The,-1.0,5
75,8,13,movie: Hangover-The,1.0,5
75,8,13,movie: Happy-Feet,1.0,5
75,8,13,movie: Heist,-1.0,5
75,8,13,movie: Hellraiser-3-Hell-on-Earth,-1.0,5
75,8,13,movie: I-Still-Know-What-You-Did-Last-Summer,-1.0,5
75,8,13,movie: Independence-Day,0.9999999999999999,5
75,8,13,movie: Island-The,-1.0,5
75,8,13,movie: Isle-of-the-Dead,-0.9999999999999999,5
75,8,13,movie: Jennifer-Eight,-0.17424242424242428,5
75,8,13,movie: Jeux-Interdits,-1.0,5
75,8,13,movie: Kill-Your-Darlings,-1.0,5
75,8,13,movie: Killing-Zoe,-1.0,5
75,8,13,movie: Lady-Bird,-1.0,5
75,8,13,movie: Last-Boy-Scout-The,1.0,5
75,8,13,movie: Little-Athens,-0.9999999999999999,5
75,8,13,movie: Little-Women,0.964950504732767,5
75,8,13,movie: Living-in-Oblivion,1.0,5
75,8,13,movie: Lord-of-the-Rings-Return-of-the-King,-0.2418254167033372,5
75,8,13,movie: Lost-Weekend-The,1.0,5
75,8,13,movie: Marriage-Story,1.0,5
75,8,13,movie: Mask-The,-1.0,5
75,8,13,movie: Megamind,-0.6320816298242098,5
75,8,13,movie: Mission-to-Mars,-0.35921060405354976,5
75,8,13,movie: Moonrise-Kingdom,1.0,5
75,8,13,movie: Mummy-The,-0.9999999999999999,5
75,8,13,movie: Network,0.5806513267897976,5
75,8,13,movie: Next,-0.1013606067599229,5
75,8,13,movie: Next-Three-Days-The,-0.05578560024792013,5
75,8,13,movie: Nick-of-Time,0.2690610012503157,5
75,8,13,movie: Nurse-Betty,0.21081851067789192,5
75,8,13,movie: Oblivion,-0.996078416265654,5
75,8,13,movie: Orphan,0.9522165814091077,5
75,8,13,movie: Parasite,0.9999999999999999,5
75,8,13,movie: Patriot-The,0.4271210980886246,5
75,8,13,movie: Pearl-Harbor,-0.9819805060619656,5
75,8,13,movie: Peggy-Sue-Got-Married,0.0,5
75,8,13,movie: Pet-Sematary-II,-0.18898223650461357,5
75,8,13,movie: Plastic-Man-The,-0.9999999999999999,5
75,8,13,movie: Pleasantville,-0.7857142857142857,5
75,8,13,movie: Prometheus,-0.9999999999999999,5
75,8,13,movie: Psycho,-1.0,5
75,8,13,movie: Rear-Window,1.0,5
75,8,13,movie: Replacements-The,-0.9999999999999999,5
75,8,13,movie: Roma,-1.0,5
75,8,13,movie: Ronin,0.9999999999999999,5
75,8,13,movie: Se7en,-1.0,5
75,8,13,movie: Searchers-The,-1.0,5
75,8,13,movie: Serenity,-0.9999999999999999,5
75,8,13,movie: Seven-Days-to-Live,-1.0,5
75,8,13,movie: Siege-The,-1.0,5
75,8,13,movie: Social-Network-The,1.0,5
75,8,13,movie: Sound-of-Metal,-1.0,5
75,8,13,movie: Sounder,-1.0,5
75,8,13,movie: Star-Trek-Generations,-1.0,5
75,8,13,movie: Star-Wars-Episode-III-Revenge-of-the-Sith,-0.944911182523068,5
75,8,13,movie: Star-Wars-Episode-V-The-Empire-Strikes-Back,-0.20349703424076054,5
75,8,13,movie: TRON,-1.0,5
75,8,13,movie: Tall-in-the-Saddle,-0.5118906968889915,5
75,8,13,movie: The-Jackie-Robinson-Story,1.0,5
75,8,13,movie: The-Messenger-The-Story-Of-Joan-Of-Arc,-0.9999999999999999,5
75,8,13,movie: Thing-The,1.0,5
75,8,13,movie: To-Sleep-With-Anger,-0.8660254037844385,5
75,8,13,movie: Transformers-The-Movie,-0.9999999999999999,5
75,8,13,movie: Unbreakable,-1.0,5
75,8,13,movie: Under-Fire,0.43326341631583565,5
75,8,13,movie: Vertigo,-1.0,5
75,8,13,movie: Viridiana,-0.8660254037844387,5
75,8,13,movie: Wall-Street-Money-Never-Sleeps,-1.0,5
75,8,13,movie: Woman-in-Gold,1.0,5
75,8,13,movie: Woodsman-The,0.9999999999999999,5
75,8,13,movie: X-Men,-0.9999999999999999,5
75,8,13,movie: Year-One,-0.9999999999999999,5
75,8,13,movie: xXx,-1.0,5
75,8,13,shepard_fairey,-0.07409019403750729,5
75,8,14,franck_slama,-0.5020950799166852,5
75,8,14,jackson_pollock,0.26383867889340773,5
75,8,14,juan_gris,-0.02551282449740505,5
75,8,14,keith_haring,-0.3404927801324351,5
75,8,14,movie: 12-Monkeys,0.9305008557631899,5
75,8,14,movie: 2012,1.0,5
75,8,14,movie: A-Prayer-Before-Dawn,0.9999999999999999,5
75,8,14,movie: A-Scanner-Darkly,0.7634873860455674,5
75,8,14,movie: Abyss-The,1.0,5
75,8,14,movie: Alien-Nation,-1.0,5
75,8,14,movie: Aliens,0.5447047794019222,5
75,8,14,movie: Almost-Famous,1.0,5
75,8,14,movie: American-Psycho,-0.9999999999999999,5
75,8,14,movie: American-The,1.0,5
75,8,14,movie: Amityville-Asylum-The,-1.0,5
75,8,14,movie: Arcade,-1.0,5
75,8,14,movie: Armageddon,-0.5447047794019222,5
75,8,14,movie: Bad-Teacher,0.9999999999999999,5
75,8,14,movie: Batman,-0.604081432857053,5
75,8,14,movie: Beavis-and-Butt-head-Do-America,1.0,5
75,8,14,movie: Birdman,-0.737043474095502,5
75,8,14,movie: Birds-The,0.9999999999999999,5
75,8,14,movie: Black-Panther,-0.9999999999999999,5
75,8,14,movie: Black-Rain,0.3592106040535498,5
