num_inference_steps,guidance_scale,seed,artist_style,prompt_word_count_correlation_time,num_items
75,9,14,movie: Black-Rain,1.0,5
75,9,14,movie: Broadcast-News,-0.9999999999999999,5
75,9,14,movie: Carrie,-0.9999999999999999,5
75,9,14,movie: Conan-the-Barbarian,1.0,5
75,9,14,movie: Dave,-1.0,5
75,9,14,movie: Day-the-Clown-Cried-The,1.0,5
75,9,14,movie: Disturbia,0.9999999999999998,5
75,9,14,movie: Excalibur,-0.9999999999999998,5
75,9,14,movie: Flight,0.9999999999999998,5
75,9,14,movie: Freddy-vs-Jason,1.0,5
75,9,14,movie: Fright-Night,-1.0,5
75,9,14,movie: Godzilla,-1.0,5
75,9,14,movie: Guardians-of-the-Galaxy-Vol-2,-1.0,5
75,9,14,movie: Hebrew-Hammer-The,-1.0,5
75,9,14,movie: Hustler-The,-1.0,5
75,9,14,movie: Independence-Day,-0.9999999999999998,5
75,9,14,movie: Jane-Eyre,1.0,5
75,9,14,movie: Miami-Vice,-1.0,5
75,9,14,movie: Monkeybone,-1.0,5
75,9,14,movie: Moon,-1.0,5
75,9,14,movie: Poltergeist,-1.0,5
75,9,14,movie: Producers,0.8573599406962812,5
75,9,14,movie: Red-White-Black-and-Blue,-1.0,5
75,9,14,movie: Save-the-Last-Dance,0.23631091209855778,5
75,9,14,movie: Sister-Act,1.0,5
75,9,14,movie: Slither,1.0,5
75,9,14,movie: Star-Wars-Return-of-the-Jedi,-1.0,5
75,9,14,movie: The-Shawshank-Redemption,-0.9999999999999999,5
75,9,14,movie: Tremors,-0.9999999999999999,5
75,9,14,shepard_fairey,-0.08032823218769095,5
75,9,15,franck_slama,0.3755826163252511,5
75,9,15,jackson_pollock,0.09598475789383328,5
75,9,15,juan_gris,-0.0496727985293695,5
75,9,15,keith_haring,-0.524564817168879,5
75,9,15,movie: Abyss-The,-0.9999999999999999,5
75,9,15,movie: Anchorman,-1.0,5
75,9,15,movie: Assassins,-1.0,5
75,9,15,movie: Avatar,-1.0,5
75,9,15,movie: Beasts-of-No-Nation,1.0,5
75,9,15,movie: Beloved,-1.0,5
75,9,15,movie: Bones,-0.9999999999999999,5
75,9,15,movie: Carrie,-0.852198644828358,5
75,9,15,movie: City-of-Joy,-0.9999999999999998,5
75,9,15,movie: Eastern-Promises,1.0,5
75,9,15,movie: Grudge-The,1.0,5
75,9,15,movie: Heavy-Metal,1.0,5
75,9,15,movie: Judge-Dredd,1.0,5
75,9,15,movie: Legend-of-Darkness,0.9234362805682278,5
75,9,15,movie: Outbreak,0.9999999999999998,5
75,9,15,movie: Postman-The,-0.2637228852640523,5
75,9,15,movie: Prom-The,1.0,5
75,9,15,movie: Rust-and-Bone,0.9999999999999999,5
75,9,15,movie: Save-the-Last-Dance,-1.0,5
75,9,15,movie: Social-Network-The,1.0,5
75,9,15,movie: Spotlight,-1.0,5
75,9,15,movie: Terminator-Salvation,1.0,5
75,9,15,movie: Toy-Story,0.9999999999999999,5
75,9,15,shepard_fairey,-1.0,5
75,10,7,franck_slama,0.08658118876700292,5
75,10,7,jackson_pollock,-0.1290384424152532,5
75,10,7,juan_gris,0.24973807796481406,5
75,10,7,keith_haring,-0.6427662322533789,5
75,10,7,movie: 8MM,-0.9999999999999998,5
75,10,7,movie: Aliens,0.5434722866394078,5
75,10,7,movie: Almost-Famous,0.9999999999999999,5
75,10,7,movie: Animal-Kingdom,0.9999999999999999,5
75,10,7,movie: Cedar-Rapids,-0.9999999999999999,5
75,10,7,movie: Chinatown,1.0,5
75,10,7,movie: Day-of-the-Dead,1.0,5
75,10,7,movie: Doors-The,1.0,5
75,10,7,movie: Downsizing,-1.0,5
75,10,7,movie: Executive-Decision,-0.9999999999999999,5
75,10,7,movie: Frankenstein,-1.0,5
75,10,7,movie: Fugitive-The,-1.0,5
75,10,7,movie: Godfather,-1.0,5
75,10,7,movie: Indiana-Jones-Last-Crusade,1.0,5
75,10,7,movie: Insidious,-1.0,5
75,10,7,movie: Mummy-The,-0.9999999999999998,5
75,10,7,movie: One-Saliva-Bubble,0.9999999999999998,5
75,10,7,movie: Priest,0.9999999999999998,5
75,10,7,movie: Replacements-The,0.2773413180965561,5
75,10,7,movie: They,1.0,5
75,10,7,movie: Tomorrow-Never-Die,0.9999999999999998,5
75,10,7,movie: Truman-Show-The,1.0,5
75,10,7,movie: Twin-Peaks,1.0,5
75,10,7,shepard_fairey,-1.0,5
75,10,8,franck_slama,0.9143800765684746,5
75,10,8,jackson_pollock,0.09901818349636617,5
75,10,8,juan_gris,1.0,5
75,10,8,keith_haring,-0.8634478420892737,5
75,10,8,movie: Awakenings,-1.0,5
75,10,8,movie: Birds-The,-1.0,5
75,10,8,movie: Blood-and-Wine,0.9999999999999998,5
75,10,8,movie: Boxtrolls-The,0.2906211855141947,5
75,10,8,movie: Catch-Me-If-You-Can,1.0,5
75,10,8,movie: Crazylove,1.0,5
75,10,8,movie: Deep-Rising,0.9439211391142134,5
75,10,8,movie: Escape-From-LA,-0.9999999999999999,5
75,10,8,movie: Getaway-The,-1.0,5
75,10,8,movie: Godfather-Part-III-The,1.0,5
75,10,8,movie: Hostage,1.0,5
75,10,8,movie: Jacobs-Ladder,1.0,5
75,10,8,movie: Lord-of-the-Rings-Fellowship-of-the-Ring-The,-1.0,5
75,10,8,movie: Orphan,1.0,5
75,10,8,movie: Relic-The,1.0,5
75,10,8,movie: Signs,1.0,5
75,10,8,movie: Slumdog-Millionaire,1.0,5
75,10,8,movie: Snow-White-and-the-Huntsman,-1.0,5
75,10,8,movie: TMNT,-1.0,5
75,10,8,movie: Who-Framed-Roger-Rabbit,1.0,5
75,10,8,movie: Wild-Things,1.0,5
75,10,8,shepard_fairey,1.0,5
75,10,9,franck_slama,0.04852375021192227,5
75,10,9,jackson_pollock,0.12502296892794768,5
75,10,9,juan_gris,-0.9936520897962494,5
75,10,9,keith_haring,0.4347689901364606,5
75,10,9,movie: American-History-X,1.0,5
75,10,9,movie: Avengers-Endgame,-1.0,5
75,10,9,movie: Batman-Returns,1.0,5
75,10,9,movie: Blade-Runner,1.0,5
75,10,9,movie: Crime-Spree,1.0,5
75,10,9,movie: Evil-Dead-II-Dead-by-Dawn,-1.0,5
75,10,9,movie: Flash-Gordon,1.0,5
75,10,9,movie: Flintstones-The,-1.0,5
75,10,9,movie: Frequency,-1.0,5
75,10,9,movie: Gandh,-0.9999999999999998,5
75,10,9,movie: Girl-on-a-Train-The,-1.0,5
75,10,9,movie: Godzilla,1.0,5
75,10,9,movie: Gold,-1.0,5
75,10,9,movie: Hesher,1.0,5
75,10,9,movie: King-of-Comedy-The,-1.0,5
75,10,9,movie: Kramer-versus-Krame,-1.0,5
75,10,9,movie: Memphis-Belle,-1.0,5
75,10,9,movie: Mission-Impossible,-1.0,5
75,10,9,movie: Moonrise-Kingdom,0.5431343430699416,5
75,10,9,movie: Next-Three-Days-The,1.0,5
75,10,9,movie: Orphan,-1.0,5
75,10,9,movie: Pet-Sematary,1.0,5
75,10,9,movie: Rabid,-1.0,5
75,10,9,movie: Shipping-News-The,1.0,5
75,10,9,movie: Someone-To-Watch-Over-Me,1.0,5
75,10,9,movie: Spartan,1.0,5
75,10,9,movie: Star-Wars-A-New-Hope,1.0,5
75,10,9,movie: Thing-The,-0.9773343567363637,5
75,10,9,movie: Tomorrow-Never-Die,-1.0,5
75,10,9,movie: Tourist-The,0.9948635163400282,5
75,10,9,movie: Vice,-1.0,5
75,10,9,shepard_fairey,0.17669652233009847,5
75,10,10,franck_slama,-0.22365567675549558,5
75,10,10,jackson_pollock,-0.027428590967975938,5
75,10,10,juan_gris,0.22302704030313927,5
75,10,10,keith_haring,0.022241450633091447,5
75,10,10,movie: Badlands,-1.0,5
75,10,10,movie: Blue-Valentine,-0.9999999999999999,5
75,10,10,movie: Bonnie-and-Clyde,-1.0,5
75,10,10,movie: Deadpool,0.8256260086403406,5
75,10,10,movie: Devil-and-Daniel-Webster-The,-1.0,5
75,10,10,movie: Field-of-Dreams,1.0,5
75,10,10,movie: Godfather,0.9999999999999999,5
75,10,10,movie: Gone-Baby-Gone,-1.0,5
75,10,10,movie: Into-the-Woods,-1.0,5
75,10,10,movie: Invictus,-0.7710881092945574,5
75,10,10,movie: Kate-Leopold,0.9999999999999998,5
75,10,10,movie: Last-Samurai-The,1.0,5
75,10,10,movie: Life-of-David-Gale-The,-0.8021929025834134,5
75,10,10,movie: MASH,-1.0,5
75,10,10,movie: Man-Who-Knew-Too-Much-The,1.0,5
75,10,10,movie: No-Strings-Attached,1.0,5
75,10,10,movie: One-Eight-Seven,1.0,5
75,10,10,movie: One-Saliva-Bubble,-0.018302101992045034,5
75,10,10,movie: Orphan,1.0,5
75,10,10,movie: Place-Beyond-the-Pine-The,-1.0,5
75,10,10,movie: Scream-2,-0.9999999999999999,5
75,10,10,movie: Soldier,1.0,5
75,10,10,movie: Starman,1.0,5
75,10,10,movie: Strange-Days,1.0,5
75,10,10,movie: Whistleblower-The,-1.0,5
75,10,10,movie: Wind-Chill,0.9999999999999998,5
75,10,10,shepard_fairey,0.11947778063417432,5
75,10,11,franck_slama,1.0,5
75,10,11,jackson_pollock,0.30340316460545647,5
75,10,11,juan_gris,0.2987003791566214,5
75,10,11,keith_haring,-0.24503498440073843,5
75,10,11,movie: A-Most-Violent-Year,-1.0,5
75,10,11,movie: American-Graffiti,-1.0,5
75,10,11,movie: Arcade,1.0,5
75,10,11,movie: Die-Hard,-1.0,5
75,10,11,movie: Elephant-Man-The,1.0,5
75,10,11,movie: Erin-Brockovich,1.0,5
75,10,11,movie: Frankenstein,1.0,5
75,10,11,movie: Godfather-Part-II,1.0,5
75,10,11,movie: Hangover-The,-1.0,5
75,10,11,movie: JFK,-0.9999999999999999,5
75,10,11,movie: Kramer-vs-Kramer,-1.0,5
75,10,11,movie: Lost-Souls,-1.0,5
75,10,11,movie: Matrix-The,-1.0,5
75,10,11,movie: Mirrors,1.0,5
75,10,11,movie: Nomadland,1.0,5
75,10,11,movie: Patriot-The,-1.0,5
75,10,11,movie: Rushmore,1.0,5
75,10,11,movie: Thor-Ragnarok,0.9999999999999998,5
75,10,11,movie: Tremors,-1.0,5
75,10,11,shepard_fairey,0.4758824553596032,5
75,10,12,franck_slama,-0.39252685490923567,5
75,10,12,jackson_pollock,-0.23991491175509683,5
75,10,12,juan_gris,0.760949058128802,5
75,10,12,keith_haring,-0.25413515548787535,5
75,10,12,movie: All-the-Kings-Men,1.0,5
75,10,12,movie: Anchorman,-0.9999999999999999,5
75,10,12,movie: Broadcast-News,1.0,5
75,10,12,movie: Chronicle,-1.0,5
75,10,12,movie: Date-Night,1.0,5
75,10,12,movie: Die-Hard,1.0,5
75,10,12,movie: Foxcatcher,1.0,5
75,10,12,movie: Ghostbuste,0.9999999999999999,5
75,10,12,movie: Grabbers,-1.0,5
75,10,12,movie: Hancock,0.9999999999999999,5
75,10,12,movie: Harry-Potter-and-the-Chamber-of-Secrets,0.9999999999999999,5
75,10,12,movie: Horse-Whisperer-The,-1.0,5
75,10,12,movie: Ill-See-You-in-My-Dreams,1.0,5
75,10,12,movie: Island-The,0.2894720764033843,5
75,10,12,movie: Marty,1.0,5
75,10,12,movie: Mary-Queen-of-Scots,1.0,5
75,10,12,movie: Pacifier-The,-1.0,5
75,10,12,movie: Parasite,-1.0,5
75,10,12,movie: Place-Beyond-the-Pine-The,-1.0,5
75,10,12,movie: Queen-The,1.0,5
75,10,12,movie: Relic-The,1.0,5
75,10,12,movie: Star-Trek-Generations,1.0,5
75,10,12,movie: Star-Wars-Episode-III-Revenge-of-the-Sith,1.0,5
75,10,12,movie: TRON-Legacy,1.0,5
75,10,12,movie: Ted,-1.0,5
75,10,12,movie: Terminator,-0.6509712442008999,5
75,10,12,movie: Thunderheart,-1.0,5
75,10,12,shepard_fairey,-0.7335776913991952,5
75,10,13,franck_slama,0.102581859355024,5
75,10,13,jackson_pollock,0.42561190091063605,5
75,10,13,juan_gris,-0.7856994586153299,5
75,10,13,keith_haring,0.2722956254749089,5
75,10,13,movie: Avengers-The,1.0,5
75,10,13,movie: Blind-Side-The,1.0,5
75,10,13,movie: Bourne-Ultimatum-The,1.0,5
75,10,13,movie: Fight-Club,0.9999999999999998,5
75,10,13,movie: Gandh,-1.0,5
75,10,13,movie: Gandhi,-1.0,5
75,10,13,movie: Ghost-and-the-Darkness-The,-1.0,5
75,10,13,movie: Ginger-Snaps,-1.0,5
75,10,13,movie: I-am-Sam,1.0,5
75,10,13,movie: Legend-of-Darkness,-0.8150745874690315,5
75,10,13,movie: Lord-of-the-Rings-Fellowship-of-the-Ring-The,-1.0,5
75,10,13,movie: Majestic-The-The,-1.0,5
75,10,13,movie: Megamind,1.0,5
75,10,13,movie: Men-in-Black,-1.0,5
75,10,13,movie: Strange-Days,-1.0,5
75,10,13,movie: The-Shawshank-Redemption,0.0022100614902154,5
75,10,13,movie: Theory-of-Everything-The,-1.0,5
75,10,13,movie: Toy-Story,-1.0,5
75,10,13,shepard_fairey,0.5450844344294136,5
75,10,14,franck_slama,-0.03688106406574383,5
75,10,14,jackson_pollock,-0.09451996822030337,5
75,10,14,juan_gris,-0.8396375203802264,5
75,10,14,keith_haring,0.20146436408385784,5
75,10,14,movie: 3-Kings,-1.0,5
75,10,14,movie: A-Prayer-Before-Dawn,-1.0,5
75,10,14,movie: Adaptation,-0.9999999999999998,5
75,10,14,movie: Black-Rain,-0.9999999999999998,5
75,10,14,movie: Brothers-Bloom-The,1.0,5
75,10,14,movie: Butterfly-Effect-The,-1.0,5
75,10,14,movie: Cool-Hand-Luke,1.0,5
75,10,14,movie: Dances-with-Wolves,-1.0,5
75,10,14,movie: From-Here-to-Eternity,1.0,5
75,10,14,movie: Gone-Baby-Gone,-1.0,5
75,10,14,movie: Henry-Fool,-1.0,5
75,10,14,movie: Insomnia,1.0,5
75,10,14,movie: Interview-with-the-Vampire,0.9096528111270815,5
75,10,14,movie: Invictus,-0.8007652132786256,5
75,10,14,movie: Jennifer-Eight,-1.0,5
75,10,14,movie: King-of-Comedy-The,-1.0,5
75,10,14,movie: Last-Samurai-The,-1.0,5
75,10,14,movie: Lord-of-the-Rings-Fellowship-of-the-Ring-The,-1.0,5
75,10,14,movie: Lost-Souls,1.0,5
75,10,14,movie: Lost-in-Translation,1.0,5
75,10,14,movie: Made-for-Each-Other,1.0,5
75,10,14,movie: Philomena,-1.0,5
75,10,14,movie: Rabid,1.0,5
75,10,14,movie: Salt-of-the-Earth,1.0,5
75,10,14,movie: Syriana,1.0,5
75,10,14,movie: Tall-in-the-Saddle,0.1224867128610285,5
75,10,14,movie: Twilight-New-Moon,1.0,5
75,10,14,movie: Up-in-the-Air,1.0,5
75,10,14,movie: Wind-Chill,0.9999999999999998,5
75,10,14,shepard_fairey,-0.48043749474150677,5
75,10,15,franck_slama,-0.5773424126764978,5
75,10,15,jackson_pollock,1.0,5
75,10,15,juan_gris,0.3555849382518276,5
75,10,15,keith_haring,0.8118297644386895,5
75,10,15,movie: American-Shaolin-King-of-Kickboxers-II,1.0,5
75,10,15,movie: Anastasia,1.0,5
75,10,15,movie: Argo,-1.0,5
75,10,15,movie: Batman-Returns,0.9999999999999998,5
75,10,15,movie: Butterfly-Effect-The,1.0,5
75,10,15,movie: Cider-House-Rules-The,1.0,5
75,10,15,movie: Dances-with-Wolves,0.9999999999999999,5
75,10,15,movie: House-on-Haunted-Hill,-1.0,5
75,10,15,movie: Indiana-Jones-Last-Crusade,1.0,5
75,10,15,movie: Interstellar,-1.0,5
75,10,15,movie: Jacobs-Ladder,-0.9999999999999999,5
75,10,15,movie: LA-Confidential,-0.9999999999999999,5
75,10,15,movie: Law-Abiding-Citizen,1.0,5
75,10,15,movie: Margot-at-the-Wedding,1.0,5
75,10,15,movie: Midnight-Cowboy,-1.0,5
75,10,15,movie: Next,-1.0,5
75,10,15,movie: Pawn-Sacrifice,1.0,5
75,10,15,movie: Purple-Rain,1.0,5
75,10,15,movie: Ruins-The,1.0,5
75,10,15,movie: Silence-of-the-Lambs,1.0,5
75,10,15,movie: Some-Like-It-Hot,-1.0,5
75,10,15,movie: Spider-Man,-1.0,5
75,10,15,movie: Star-Wars-Episode-III-Revenge-of-the-Sith,-0.41108612531366967,5
75,10,15,movie: Suspect-Zero,1.0,5
75,10,15,movie: Sweet-Smell-of-Success,1.0,5
75,10,15,movie: War-for-the-Planet-of-the-Apes,-1.0,5
75,10,15,movie: We-Own-the-Night,1.0,5
75,10,15,movie: What-About-Bob,-1.0,5
75,10,15,shepard_fairey,-0.10871398353508525,5
100,8,9,anime,-0.024130963520770314,5
100,8,9,detailed_portrait,-0.028401953551055705,5
100,8,9,edward_hopper,-0.14647572786855587,5
100,8,9,face_and_lighting,-0.24789912450593504,5
100,8,9,gta_v,-0.11907287261412934,5
100,8,9,ibrahim_el_salahi,0.3144871120103075,5
100,8,9,jean-michel_basquiat,0.23390741029177003,5
100,8,9,kerry_james_marshall,0.02861569862664968,5
100,8,9,laura_wheeler_waring,-0.053756242595165024,5
100,8,9,leonardo_da_vinci,-0.1125654463625097,5
100,8,9,louise bourgeois,0.16365778207324502,5
100,8,9,ma_jir_bo,0.24339280883144995,5
100,8,9,marta_minujín,0.101314622441008,5
100,8,9,medieval,-0.16644020064795592,5
100,8,9,oil_on_canvas,0.01177084188148787,5
100,8,9,salvador_dali,-0.02467906139906703,5
100,8,9,scifi,-0.1730507027612986,5
100,8,9,studio,-0.0912644646689946,5
100,8,9,takashi_murakami,-0.22100967378308622,5
100,8,9,unreal_engine,-0.14076418140721275,5
100,8,9,van_gogh,0.020486766926356974,5
